simulation, visitors, current conversion rate, overall conversion rate, total conversions, pulls arm 1, pulls arm 2
21, 1550, 0.5, 0.469032258065, 727, 797, 753
21, 1600, 0.56, 0.471875, 755, 822, 778
21, 1650, 0.5, 0.472727272727, 780, 851, 799
21, 1700, 0.48, 0.472941176471, 804, 874, 826
21, 1750, 0.5, 0.473714285714, 829, 897, 853
21, 1800, 0.5, 0.474444444444, 854, 916, 884
21, 1850, 0.62, 0.478378378378, 885, 947, 903
21, 1900, 0.5, 0.478947368421, 910, 973, 927
21, 1950, 0.5, 0.479487179487, 935, 1008, 942
21, 2000, 0.48, 0.4795, 959, 1028, 972
22, 50, 0.4, 0.4, 20, 20, 30
22, 100, 0.42, 0.41, 41, 33, 67
22, 150, 0.42, 0.413333333333, 62, 57, 93
22, 200, 0.44, 0.42, 84, 83, 117
22, 250, 0.42, 0.42, 105, 112, 138
22, 300, 0.4, 0.416666666667, 125, 137, 163
22, 350, 0.34, 0.405714285714, 142, 166, 184
22, 400, 0.5, 0.4175, 167, 190, 210
22, 450, 0.44, 0.42, 189, 215, 235
22, 500, 0.54, 0.432, 216, 243, 257
22, 550, 0.48, 0.436363636364, 240, 265, 285
22, 600, 0.48, 0.44, 264, 289, 311
22, 650, 0.54, 0.447692307692, 291, 314, 336
22, 700, 0.48, 0.45, 315, 337, 363
22, 750, 0.52, 0.454666666667, 341, 371, 379
22, 800, 0.5, 0.4575, 366, 390, 410
22, 850, 0.58, 0.464705882353, 395, 418, 432
22, 900, 0.6, 0.472222222222, 425, 444, 456
22, 950, 0.48, 0.472631578947, 449, 472, 478
22, 1000, 0.48, 0.473, 473, 494, 506
22, 1050, 0.62, 0.48, 504, 527, 523
22, 1100, 0.52, 0.481818181818, 530, 555, 545
22, 1150, 0.4, 0.478260869565, 550, 579, 571
22, 1200, 0.52, 0.48, 576, 602, 598
22, 1250, 0.62, 0.4856, 607, 629, 621
22, 1300, 0.52, 0.486923076923, 633, 663, 637
22, 1350, 0.54, 0.488888888889, 660, 690, 660
22, 1400, 0.52, 0.49, 686, 711, 689
22, 1450, 0.4, 0.486896551724, 706, 732, 718
22, 1500, 0.36, 0.482666666667, 724, 757, 743
22, 1550, 0.48, 0.482580645161, 748, 784, 766
22, 1600, 0.5, 0.483125, 773, 806, 794
22, 1650, 0.5, 0.483636363636, 798, 837, 813
22, 1700, 0.48, 0.483529411765, 822, 860, 840
22, 1750, 0.5, 0.484, 847, 885, 865
22, 1800, 0.44, 0.482777777778, 869, 909, 891
22, 1850, 0.46, 0.482162162162, 892, 934, 916
22, 1900, 0.28, 0.476842105263, 906, 959, 941
22, 1950, 0.5, 0.477435897436, 931, 985, 965
22, 2000, 0.38, 0.475, 950, 1005, 995
23, 50, 0.56, 0.56, 28, 24, 26
23, 100, 0.44, 0.5, 50, 51, 49
23, 150, 0.4, 0.466666666667, 70, 75, 75
23, 200, 0.38, 0.445, 89, 98, 102
23, 250, 0.4, 0.436, 109, 118, 132
23, 300, 0.44, 0.436666666667, 131, 147, 153
23, 350, 0.34, 0.422857142857, 148, 170, 180
23, 400, 0.36, 0.415, 166, 193, 207
23, 450, 0.44, 0.417777777778, 188, 219, 231
23, 500, 0.32, 0.408, 204, 242, 258
23, 550, 0.56, 0.421818181818, 232, 270, 280
23, 600, 0.54, 0.431666666667, 259, 295, 305
23, 650, 0.46, 0.433846153846, 282, 317, 333
23, 700, 0.52, 0.44, 308, 336, 364
23, 750, 0.54, 0.446666666667, 335, 364, 386
23, 800, 0.58, 0.455, 364, 392, 408
23, 850, 0.5, 0.457647058824, 389, 415, 435
23, 900, 0.52, 0.461111111111, 415, 438, 462
23, 950, 0.56, 0.466315789474, 443, 466, 484
23, 1000, 0.34, 0.46, 460, 490, 510
23, 1050, 0.52, 0.462857142857, 486, 512, 538
23, 1100, 0.42, 0.460909090909, 507, 536, 564
23, 1150, 0.6, 0.466956521739, 537, 562, 588
23, 1200, 0.48, 0.4675, 561, 584, 616
23, 1250, 0.36, 0.4632, 579, 609, 641
23, 1300, 0.54, 0.466153846154, 606, 635, 665
23, 1350, 0.62, 0.471851851852, 637, 660, 690
23, 1400, 0.5, 0.472857142857, 662, 694, 706
23, 1450, 0.48, 0.473103448276, 686, 721, 729
23, 1500, 0.48, 0.473333333333, 710, 743, 757
23, 1550, 0.48, 0.473548387097, 734, 774, 776
23, 1600, 0.48, 0.47375, 758, 798, 802
23, 1650, 0.44, 0.472727272727, 780, 820, 830
23, 1700, 0.48, 0.472941176471, 804, 848, 852
23, 1750, 0.5, 0.473714285714, 829, 875, 875
23, 1800, 0.48, 0.473888888889, 853, 903, 897
23, 1850, 0.56, 0.476216216216, 881, 931, 919
23, 1900, 0.5, 0.476842105263, 906, 953, 947
23, 1950, 0.32, 0.472820512821, 922, 973, 977
23, 2000, 0.5, 0.4735, 947, 1001, 999
24, 50, 0.28, 0.28, 14, 28, 22
24, 100, 0.3, 0.29, 29, 51, 49
24, 150, 0.3, 0.293333333333, 44, 81, 69
24, 200, 0.36, 0.31, 62, 104, 96
24, 250, 0.46, 0.34, 85, 126, 124
24, 300, 0.46, 0.36, 108, 148, 152
24, 350, 0.32, 0.354285714286, 124, 168, 182
24, 400, 0.46, 0.3675, 147, 196, 204
24, 450, 0.28, 0.357777777778, 161, 218, 232
24, 500, 0.48, 0.37, 185, 242, 258
24, 550, 0.42, 0.374545454545, 206, 264, 286
24, 600, 0.66, 0.398333333333, 239, 288, 312
24, 650, 0.64, 0.416923076923, 271, 317, 333
24, 700, 0.52, 0.424285714286, 297, 346, 354
24, 750, 0.5, 0.429333333333, 322, 374, 376
24, 800, 0.62, 0.44125, 353, 400, 400
24, 850, 0.58, 0.449411764706, 382, 424, 426
24, 900, 0.48, 0.451111111111, 406, 451, 449
24, 950, 0.64, 0.461052631579, 438, 476, 474
24, 1000, 0.54, 0.465, 465, 503, 497
24, 1050, 0.6, 0.471428571429, 495, 527, 523
24, 1100, 0.48, 0.471818181818, 519, 551, 549
24, 1150, 0.54, 0.474782608696, 546, 579, 571
24, 1200, 0.56, 0.478333333333, 574, 603, 597
24, 1250, 0.52, 0.48, 600, 626, 624
24, 1300, 0.42, 0.477692307692, 621, 649, 651
24, 1350, 0.6, 0.482222222222, 651, 672, 678
24, 1400, 0.4, 0.479285714286, 671, 700, 700
24, 1450, 0.54, 0.481379310345, 698, 730, 720
24, 1500, 0.5, 0.482, 723, 753, 747
24, 1550, 0.48, 0.481935483871, 747, 779, 771
24, 1600, 0.48, 0.481875, 771, 807, 793
24, 1650, 0.56, 0.484242424242, 799, 828, 822
24, 1700, 0.48, 0.484117647059, 823, 849, 851
24, 1750, 0.48, 0.484, 847, 875, 875
24, 1800, 0.44, 0.482777777778, 869, 901, 899
24, 1850, 0.48, 0.482702702703, 893, 923, 927
24, 1900, 0.54, 0.484210526316, 920, 944, 956
24, 1950, 0.5, 0.484615384615, 945, 965, 985
24, 2000, 0.58, 0.487, 974, 999, 1001
25, 50, 0.36, 0.36, 18, 25, 25
25, 100, 0.4, 0.38, 38, 47, 53
25, 150, 0.46, 0.406666666667, 61, 76, 74
25, 200, 0.44, 0.415, 83, 107, 93
25, 250, 0.42, 0.416, 104, 138, 112
25, 300, 0.34, 0.403333333333, 121, 159, 141
25, 350, 0.5, 0.417142857143, 146, 178, 172
25, 400, 0.28, 0.4, 160, 200, 200
25, 450, 0.52, 0.413333333333, 186, 223, 227
25, 500, 0.42, 0.414, 207, 240, 260
25, 550, 0.5, 0.421818181818, 232, 261, 289
25, 600, 0.46, 0.425, 255, 288, 312
25, 650, 0.52, 0.432307692308, 281, 311, 339
25, 700, 0.44, 0.432857142857, 303, 334, 366
25, 750, 0.6, 0.444, 333, 364, 386
25, 800, 0.6, 0.45375, 363, 392, 408
25, 850, 0.58, 0.461176470588, 392, 416, 434
25, 900, 0.5, 0.463333333333, 417, 440, 460
25, 950, 0.48, 0.464210526316, 441, 457, 493
25, 1000, 0.5, 0.466, 466, 487, 513
25, 1050, 0.4, 0.462857142857, 486, 510, 540
25, 1100, 0.62, 0.47, 517, 534, 566
25, 1150, 0.5, 0.471304347826, 542, 559, 591
25, 1200, 0.44, 0.47, 564, 584, 616
25, 1250, 0.58, 0.4744, 593, 610, 640
25, 1300, 0.46, 0.473846153846, 616, 630, 670
25, 1350, 0.52, 0.475555555556, 642, 660, 690
25, 1400, 0.48, 0.475714285714, 666, 684, 716
25, 1450, 0.56, 0.478620689655, 694, 705, 745
25, 1500, 0.6, 0.482666666667, 724, 731, 769
25, 1550, 0.5, 0.483225806452, 749, 755, 795
25, 1600, 0.4, 0.480625, 769, 779, 821
25, 1650, 0.52, 0.481818181818, 795, 803, 847
25, 1700, 0.42, 0.48, 816, 830, 870
25, 1750, 0.54, 0.481714285714, 843, 852, 898
25, 1800, 0.6, 0.485, 873, 877, 923
25, 1850, 0.48, 0.484864864865, 897, 901, 949
25, 1900, 0.5, 0.485263157895, 922, 931, 969
25, 1950, 0.46, 0.484615384615, 945, 955, 995
25, 2000, 0.4, 0.4825, 965, 970, 1030
26, 50, 0.28, 0.28, 14, 22, 28
26, 100, 0.26, 0.27, 27, 52, 48
26, 150, 0.38, 0.306666666667, 46, 73, 77
26, 200, 0.38, 0.325, 65, 95, 105
26, 250, 0.36, 0.332, 83, 120, 130
26, 300, 0.34, 0.333333333333, 100, 139, 161
26, 350, 0.3, 0.328571428571, 115, 165, 185
26, 400, 0.4, 0.3375, 135, 192, 208
26, 450, 0.56, 0.362222222222, 163, 218, 232
26, 500, 0.64, 0.39, 195, 245, 255
26, 550, 0.46, 0.396363636364, 218, 272, 278
26, 600, 0.48, 0.403333333333, 242, 297, 303
26, 650, 0.5, 0.410769230769, 267, 320, 330
26, 700, 0.54, 0.42, 294, 342, 358
26, 750, 0.48, 0.424, 318, 373, 377
26, 800, 0.4, 0.4225, 338, 395, 405
26, 850, 0.46, 0.424705882353, 361, 421, 429
26, 900, 0.5, 0.428888888889, 386, 452, 448
26, 950, 0.44, 0.429473684211, 408, 481, 469
26, 1000, 0.54, 0.435, 435, 514, 486
26, 1050, 0.46, 0.43619047619, 458, 537, 513
26, 1100, 0.38, 0.433636363636, 477, 560, 540
26, 1150, 0.48, 0.435652173913, 501, 582, 568
26, 1200, 0.52, 0.439166666667, 527, 609, 591
26, 1250, 0.54, 0.4432, 554, 627, 623
26, 1300, 0.56, 0.447692307692, 582, 654, 646
26, 1350, 0.4, 0.445925925926, 602, 673, 677
26, 1400, 0.44, 0.445714285714, 624, 694, 706
26, 1450, 0.48, 0.446896551724, 648, 722, 728
26, 1500, 0.44, 0.446666666667, 670, 739, 761
26, 1550, 0.52, 0.449032258065, 696, 763, 787
26, 1600, 0.52, 0.45125, 722, 784, 816
26, 1650, 0.44, 0.450909090909, 744, 808, 842
26, 1700, 0.58, 0.454705882353, 773, 834, 866
26, 1750, 0.58, 0.458285714286, 802, 866, 884
26, 1800, 0.52, 0.46, 828, 891, 909
26, 1850, 0.48, 0.460540540541, 852, 912, 938
26, 1900, 0.52, 0.462105263158, 878, 938, 962
26, 1950, 0.5, 0.463076923077, 903, 958, 992
26, 2000, 0.6, 0.4665, 933, 985, 1015
27, 50, 0.44, 0.44, 22, 24, 26
27, 100, 0.28, 0.36, 36, 50, 50
27, 150, 0.54, 0.42, 63, 76, 74
27, 200, 0.42, 0.42, 84, 102, 98
27, 250, 0.34, 0.404, 101, 127, 123
27, 300, 0.58, 0.433333333333, 130, 148, 152
27, 350, 0.32, 0.417142857143, 146, 181, 169
27, 400, 0.32, 0.405, 162, 204, 196
27, 450, 0.58, 0.424444444444, 191, 229, 221
27, 500, 0.52, 0.434, 217, 256, 244
27, 550, 0.52, 0.441818181818, 243, 286, 264
27, 600, 0.48, 0.445, 267, 317, 283
27, 650, 0.6, 0.456923076923, 297, 341, 309
27, 700, 0.4, 0.452857142857, 317, 362, 338
27, 750, 0.56, 0.46, 345, 383, 367
27, 800, 0.52, 0.46375, 371, 404, 396
27, 850, 0.6, 0.471764705882, 401, 427, 423
27, 900, 0.54, 0.475555555556, 428, 449, 451
27, 950, 0.42, 0.472631578947, 449, 473, 477
27, 1000, 0.56, 0.477, 477, 502, 498
27, 1050, 0.52, 0.479047619048, 503, 527, 523
27, 1100, 0.48, 0.479090909091, 527, 552, 548
27, 1150, 0.58, 0.48347826087, 556, 576, 574
27, 1200, 0.52, 0.485, 582, 598, 602
27, 1250, 0.4, 0.4816, 602, 622, 628
27, 1300, 0.46, 0.480769230769, 625, 646, 654
27, 1350, 0.38, 0.477037037037, 644, 666, 684
27, 1400, 0.52, 0.478571428571, 670, 690, 710
27, 1450, 0.58, 0.482068965517, 699, 718, 732
27, 1500, 0.6, 0.486, 729, 747, 753
27, 1550, 0.56, 0.488387096774, 757, 769, 781
27, 1600, 0.54, 0.49, 784, 800, 800
27, 1650, 0.48, 0.489696969697, 808, 826, 824
27, 1700, 0.58, 0.492352941176, 837, 849, 851
27, 1750, 0.3, 0.486857142857, 852, 872, 878
27, 1800, 0.38, 0.483888888889, 871, 896, 904
27, 1850, 0.56, 0.485945945946, 899, 923, 927
27, 1900, 0.64, 0.49, 931, 944, 956
27, 1950, 0.52, 0.490769230769, 957, 968, 982
27, 2000, 0.58, 0.493, 986, 993, 1007
28, 50, 0.48, 0.48, 24, 20, 30
28, 100, 0.36, 0.42, 42, 38, 62
28, 150, 0.28, 0.373333333333, 56, 66, 84
28, 200, 0.36, 0.37, 74, 89, 111
28, 250, 0.32, 0.36, 90, 123, 127
28, 300, 0.38, 0.363333333333, 109, 152, 148
28, 350, 0.48, 0.38, 133, 172, 178
28, 400, 0.22, 0.36, 144, 194, 206
28, 450, 0.52, 0.377777777778, 170, 217, 233
28, 500, 0.54, 0.394, 197, 242, 258
28, 550, 0.48, 0.401818181818, 221, 268, 282
28, 600, 0.44, 0.405, 243, 298, 302
28, 650, 0.5, 0.412307692308, 268, 322, 328
28, 700, 0.52, 0.42, 294, 344, 356
28, 750, 0.52, 0.426666666667, 320, 361, 389
28, 800, 0.38, 0.42375, 339, 385, 415
28, 850, 0.6, 0.434117647059, 369, 416, 434
28, 900, 0.48, 0.436666666667, 393, 447, 453
28, 950, 0.52, 0.441052631579, 419, 474, 476
28, 1000, 0.62, 0.45, 450, 497, 503
28, 1050, 0.5, 0.452380952381, 475, 518, 532
28, 1100, 0.56, 0.457272727273, 503, 541, 559
28, 1150, 0.36, 0.453043478261, 521, 560, 590
28, 1200, 0.64, 0.460833333333, 553, 585, 615
28, 1250, 0.46, 0.4608, 576, 607, 643
28, 1300, 0.56, 0.464615384615, 604, 636, 664
28, 1350, 0.48, 0.465185185185, 628, 664, 686
28, 1400, 0.52, 0.467142857143, 654, 691, 709
28, 1450, 0.64, 0.473103448276, 686, 718, 732
28, 1500, 0.52, 0.474666666667, 712, 743, 757
28, 1550, 0.4, 0.472258064516, 732, 769, 781
28, 1600, 0.44, 0.47125, 754, 797, 803
28, 1650, 0.42, 0.469696969697, 775, 817, 833
28, 1700, 0.6, 0.473529411765, 805, 846, 854
28, 1750, 0.54, 0.475428571429, 832, 873, 877
28, 1800, 0.46, 0.475, 855, 896, 904
28, 1850, 0.6, 0.478378378378, 885, 920, 930
28, 1900, 0.52, 0.479473684211, 911, 935, 965
28, 1950, 0.56, 0.481538461538, 939, 960, 990
28, 2000, 0.48, 0.4815, 963, 987, 1013
29, 50, 0.34, 0.34, 17, 19, 31
29, 100, 0.46, 0.4, 40, 39, 61
29, 150, 0.42, 0.406666666667, 61, 63, 87
29, 200, 0.36, 0.395, 79, 84, 116
29, 250, 0.44, 0.404, 101, 110, 140
29, 300, 0.34, 0.393333333333, 118, 141, 159
29, 350, 0.46, 0.402857142857, 141, 166, 184
29, 400, 0.34, 0.395, 158, 193, 207
29, 450, 0.46, 0.402222222222, 181, 220, 230
29, 500, 0.6, 0.422, 211, 248, 252
29, 550, 0.58, 0.436363636364, 240, 270, 280
29, 600, 0.46, 0.438333333333, 263, 291, 309
29, 650, 0.44, 0.438461538462, 285, 318, 332
29, 700, 0.42, 0.437142857143, 306, 343, 357
29, 750, 0.58, 0.446666666667, 335, 365, 385
29, 800, 0.6, 0.45625, 365, 388, 412
29, 850, 0.52, 0.46, 391, 414, 436
29, 900, 0.58, 0.466666666667, 420, 438, 462
29, 950, 0.54, 0.470526315789, 447, 460, 490
29, 1000, 0.36, 0.465, 465, 482, 518
29, 1050, 0.52, 0.467619047619, 491, 509, 541
29, 1100, 0.58, 0.472727272727, 520, 534, 566
29, 1150, 0.54, 0.475652173913, 547, 561, 589
29, 1200, 0.6, 0.480833333333, 577, 587, 613
29, 1250, 0.36, 0.476, 595, 611, 639
29, 1300, 0.44, 0.474615384615, 617, 627, 673
29, 1350, 0.54, 0.477037037037, 644, 656, 694
29, 1400, 0.58, 0.480714285714, 673, 683, 717
29, 1450, 0.38, 0.47724137931, 692, 704, 746
29, 1500, 0.48, 0.477333333333, 716, 722, 778
29, 1550, 0.44, 0.476129032258, 738, 752, 798
29, 1600, 0.42, 0.474375, 759, 776, 824
29, 1650, 0.5, 0.475151515152, 784, 803, 847
29, 1700, 0.5, 0.475882352941, 809, 826, 874
29, 1750, 0.34, 0.472, 826, 849, 901
29, 1800, 0.56, 0.474444444444, 854, 885, 915
29, 1850, 0.56, 0.476756756757, 882, 911, 939
29, 1900, 0.62, 0.480526315789, 913, 936, 964
29, 1950, 0.4, 0.478461538462, 933, 957, 993
29, 2000, 0.54, 0.48, 960, 983, 1017
30, 50, 0.28, 0.28, 14, 28, 22
30, 100, 0.5, 0.39, 39, 53, 47
30, 150, 0.4, 0.393333333333, 59, 76, 74
30, 200, 0.32, 0.375, 75, 103, 97
30, 250, 0.38, 0.376, 94, 127, 123
30, 300, 0.46, 0.39, 117, 146, 154
30, 350, 0.5, 0.405714285714, 142, 171, 179
30, 400, 0.44, 0.41, 164, 198, 202
30, 450, 0.5, 0.42, 189, 222, 228
30, 500, 0.44, 0.422, 211, 244, 256
30, 550, 0.42, 0.421818181818, 232, 263, 287
30, 600, 0.44, 0.423333333333, 254, 288, 312
30, 650, 0.56, 0.433846153846, 282, 312, 338
30, 700, 0.48, 0.437142857143, 306, 337, 363
30, 750, 0.6, 0.448, 336, 359, 391
30, 800, 0.62, 0.45875, 367, 387, 413
30, 850, 0.5, 0.461176470588, 392, 407, 443
30, 900, 0.4, 0.457777777778, 412, 430, 470
30, 950, 0.62, 0.466315789474, 443, 453, 497
30, 1000, 0.54, 0.47, 470, 477, 523
30, 1050, 0.5, 0.471428571429, 495, 497, 553
30, 1100, 0.6, 0.477272727273, 525, 526, 574
30, 1150, 0.5, 0.478260869565, 550, 549, 601
30, 1200, 0.5, 0.479166666667, 575, 576, 624
30, 1250, 0.38, 0.4752, 594, 596, 654
30, 1300, 0.44, 0.473846153846, 616, 617, 683
30, 1350, 0.46, 0.473333333333, 639, 635, 715
30, 1400, 0.44, 0.472142857143, 661, 655, 745
30, 1450, 0.56, 0.475172413793, 689, 682, 768
30, 1500, 0.5, 0.476, 714, 707, 793
30, 1550, 0.4, 0.473548387097, 734, 733, 817
30, 1600, 0.46, 0.473125, 757, 754, 846
30, 1650, 0.48, 0.473333333333, 781, 773, 877
30, 1700, 0.52, 0.474705882353, 807, 802, 898
30, 1750, 0.62, 0.478857142857, 838, 829, 921
30, 1800, 0.36, 0.475555555556, 856, 850, 950
30, 1850, 0.5, 0.476216216216, 881, 876, 974
30, 1900, 0.48, 0.476315789474, 905, 899, 1001
30, 1950, 0.68, 0.481538461538, 939, 926, 1024
30, 2000, 0.54, 0.483, 966, 954, 1046
31, 50, 0.42, 0.42, 21, 30, 20
31, 100, 0.34, 0.38, 38, 53, 47
31, 150, 0.32, 0.36, 54, 80, 70
31, 200, 0.26, 0.335, 67, 105, 95
31, 250, 0.36, 0.34, 85, 134, 116
31, 300, 0.32, 0.336666666667, 101, 162, 138
31, 350, 0.34, 0.337142857143, 118, 185, 165
31, 400, 0.48, 0.355, 142, 205, 195
31, 450, 0.4, 0.36, 162, 231, 219
31, 500, 0.46, 0.37, 185, 261, 239
31, 550, 0.38, 0.370909090909, 204, 280, 270
31, 600, 0.52, 0.383333333333, 230, 301, 299
31, 650, 0.56, 0.396923076923, 258, 324, 326
31, 700, 0.56, 0.408571428571, 286, 350, 350
31, 750, 0.42, 0.409333333333, 307, 370, 380
31, 800, 0.54, 0.4175, 334, 398, 402
31, 850, 0.34, 0.412941176471, 351, 423, 427
31, 900, 0.56, 0.421111111111, 379, 447, 453
31, 950, 0.56, 0.428421052632, 407, 476, 474
31, 1000, 0.4, 0.427, 427, 505, 495
31, 1050, 0.54, 0.432380952381, 454, 529, 521
31, 1100, 0.46, 0.433636363636, 477, 549, 551
31, 1150, 0.56, 0.439130434783, 505, 570, 580
31, 1200, 0.46, 0.44, 528, 601, 599
31, 1250, 0.5, 0.4424, 553, 626, 624
31, 1300, 0.28, 0.436153846154, 567, 653, 647
31, 1350, 0.52, 0.439259259259, 593, 678, 672
31, 1400, 0.52, 0.442142857143, 619, 704, 696
31, 1450, 0.44, 0.442068965517, 641, 729, 721
31, 1500, 0.54, 0.445333333333, 668, 752, 748
31, 1550, 0.54, 0.448387096774, 695, 779, 771
31, 1600, 0.6, 0.453125, 725, 803, 797
31, 1650, 0.4, 0.451515151515, 745, 829, 821
31, 1700, 0.42, 0.450588235294, 766, 856, 844
31, 1750, 0.46, 0.450857142857, 789, 883, 867
31, 1800, 0.62, 0.455555555556, 820, 908, 892
31, 1850, 0.48, 0.456216216216, 844, 931, 919
31, 1900, 0.56, 0.458947368421, 872, 956, 944
31, 1950, 0.58, 0.462051282051, 901, 983, 967
31, 2000, 0.44, 0.4615, 923, 1006, 994
32, 50, 0.36, 0.36, 18, 20, 30
32, 100, 0.42, 0.39, 39, 49, 51
32, 150, 0.38, 0.386666666667, 58, 75, 75
32, 200, 0.44, 0.4, 80, 97, 103
32, 250, 0.36, 0.392, 98, 117, 133
32, 300, 0.38, 0.39, 117, 138, 162
32, 350, 0.24, 0.368571428571, 129, 161, 189
32, 400, 0.4, 0.3725, 149, 191, 209
32, 450, 0.54, 0.391111111111, 176, 221, 229
32, 500, 0.52, 0.404, 202, 248, 252
32, 550, 0.58, 0.42, 231, 276, 274
32, 600, 0.46, 0.423333333333, 254, 298, 302
32, 650, 0.6, 0.436923076923, 284, 326, 324
32, 700, 0.56, 0.445714285714, 312, 350, 350
32, 750, 0.4, 0.442666666667, 332, 376, 374
32, 800, 0.46, 0.44375, 355, 397, 403
32, 850, 0.52, 0.448235294118, 381, 426, 424
32, 900, 0.52, 0.452222222222, 407, 446, 454
32, 950, 0.36, 0.447368421053, 425, 468, 482
32, 1000, 0.38, 0.444, 444, 490, 510
32, 1050, 0.56, 0.449523809524, 472, 519, 531
32, 1100, 0.56, 0.454545454545, 500, 549, 551
32, 1150, 0.52, 0.457391304348, 526, 567, 583
32, 1200, 0.58, 0.4625, 555, 588, 612
32, 1250, 0.52, 0.4648, 581, 612, 638
32, 1300, 0.5, 0.466153846154, 606, 638, 662
32, 1350, 0.5, 0.467407407407, 631, 660, 690
32, 1400, 0.56, 0.470714285714, 659, 687, 713
32, 1450, 0.58, 0.474482758621, 688, 713, 737
32, 1500, 0.5, 0.475333333333, 713, 742, 758
32, 1550, 0.52, 0.476774193548, 739, 770, 780
32, 1600, 0.62, 0.48125, 770, 796, 804
32, 1650, 0.48, 0.481212121212, 794, 814, 836
32, 1700, 0.54, 0.482941176471, 821, 840, 860
32, 1750, 0.56, 0.485142857143, 849, 867, 883
32, 1800, 0.48, 0.485, 873, 893, 907
32, 1850, 0.52, 0.485945945946, 899, 916, 934
32, 1900, 0.32, 0.481578947368, 915, 943, 957
32, 1950, 0.62, 0.485128205128, 946, 969, 981
32, 2000, 0.44, 0.484, 968, 990, 1010
33, 50, 0.52, 0.52, 26, 26, 24
33, 100, 0.34, 0.43, 43, 54, 46
33, 150, 0.44, 0.433333333333, 65, 79, 71
33, 200, 0.34, 0.41, 82, 100, 100
33, 250, 0.48, 0.424, 106, 127, 123
33, 300, 0.5, 0.436666666667, 131, 156, 144
33, 350, 0.46, 0.44, 154, 180, 170
33, 400, 0.42, 0.4375, 175, 206, 194
33, 450, 0.48, 0.442222222222, 199, 235, 215
33, 500, 0.48, 0.446, 223, 257, 243
33, 550, 0.54, 0.454545454545, 250, 285, 265
33, 600, 0.46, 0.455, 273, 310, 290
33, 650, 0.52, 0.46, 299, 333, 317
33, 700, 0.54, 0.465714285714, 326, 360, 340
33, 750, 0.52, 0.469333333333, 352, 385, 365
33, 800, 0.56, 0.475, 380, 413, 387
33, 850, 0.44, 0.472941176471, 402, 437, 413
33, 900, 0.36, 0.466666666667, 420, 460, 440
33, 950, 0.52, 0.469473684211, 446, 485, 465
33, 1000, 0.58, 0.475, 475, 510, 490
33, 1050, 0.54, 0.478095238095, 502, 538, 512
33, 1100, 0.4, 0.474545454545, 522, 557, 543
33, 1150, 0.4, 0.471304347826, 542, 583, 567
33, 1200, 0.52, 0.473333333333, 568, 611, 589
33, 1250, 0.58, 0.4776, 597, 638, 612
33, 1300, 0.44, 0.476153846154, 619, 659, 641
33, 1350, 0.5, 0.477037037037, 644, 684, 666
33, 1400, 0.5, 0.477857142857, 669, 713, 687
33, 1450, 0.4, 0.475172413793, 689, 732, 718
33, 1500, 0.46, 0.474666666667, 712, 755, 745
33, 1550, 0.48, 0.474838709677, 736, 782, 768
33, 1600, 0.5, 0.475625, 761, 807, 793
33, 1650, 0.46, 0.475151515152, 784, 840, 810
33, 1700, 0.58, 0.478235294118, 813, 870, 830
33, 1750, 0.56, 0.480571428571, 841, 891, 859
33, 1800, 0.42, 0.478888888889, 862, 914, 886
33, 1850, 0.44, 0.477837837838, 884, 944, 906
33, 1900, 0.48, 0.477894736842, 908, 975, 925
33, 1950, 0.44, 0.476923076923, 930, 998, 952
33, 2000, 0.4, 0.475, 950, 1025, 975
34, 50, 0.36, 0.36, 18, 23, 27
34, 100, 0.32, 0.34, 34, 51, 49
34, 150, 0.3, 0.326666666667, 49, 73, 77
34, 200, 0.5, 0.37, 74, 99, 101
34, 250, 0.38, 0.372, 93, 130, 120
34, 300, 0.3, 0.36, 108, 158, 142
34, 350, 0.56, 0.388571428571, 136, 184, 166
34, 400, 0.34, 0.3825, 153, 208, 192
34, 450, 0.5, 0.395555555556, 178, 226, 224
34, 500, 0.56, 0.412, 206, 246, 254
34, 550, 0.48, 0.418181818182, 230, 267, 283
34, 600, 0.42, 0.418333333333, 251, 290, 310
34, 650, 0.38, 0.415384615385, 270, 323, 327
34, 700, 0.52, 0.422857142857, 296, 347, 353
34, 750, 0.5, 0.428, 321, 372, 378
34, 800, 0.42, 0.4275, 342, 396, 404
34, 850, 0.4, 0.425882352941, 362, 424, 426
34, 900, 0.44, 0.426666666667, 384, 447, 453
34, 950, 0.52, 0.431578947368, 410, 470, 480
34, 1000, 0.44, 0.432, 432, 497, 503
34, 1050, 0.42, 0.431428571429, 453, 526, 524
34, 1100, 0.64, 0.440909090909, 485, 552, 548
34, 1150, 0.6, 0.447826086957, 515, 575, 575
34, 1200, 0.56, 0.4525, 543, 601, 599
34, 1250, 0.54, 0.456, 570, 623, 627
34, 1300, 0.44, 0.455384615385, 592, 652, 648
34, 1350, 0.5, 0.457037037037, 617, 675, 675
34, 1400, 0.56, 0.460714285714, 645, 702, 698
34, 1450, 0.42, 0.459310344828, 666, 731, 719
34, 1500, 0.38, 0.456666666667, 685, 754, 746
34, 1550, 0.46, 0.456774193548, 708, 779, 771
34, 1600, 0.48, 0.4575, 732, 805, 795
34, 1650, 0.58, 0.461212121212, 761, 834, 816
34, 1700, 0.62, 0.465882352941, 792, 864, 836
34, 1750, 0.64, 0.470857142857, 824, 889, 861
